parent_id,family_id,parent_role,birth_year_demo,baseline_age_at_first_child_demo,country_context_demo,parent_record_created_at_demo
P-000680,FAM-000680,father,1978,28,CONTEXT_A,2026-07-15
M-000680,FAM-000680,mother,1980,26,CONTEXT_A,2026-07-15
P-000681,FAM-000681,father,1964,34,CONTEXT_C,2026-07-15
M-000681,FAM-000681,mother,1968,30,CONTEXT_A,2026-07-15
P-000682,FAM-000682,father,1976,32,CONTEXT_A,2026-07-15
M-000682,FAM-000682,mother,1980,28,CONTEXT_C,2026-07-15
P-000683,FAM-000683,father,1978,25,CONTEXT_A,2026-07-15
M-000683,FAM-000683,mother,1979,24,CONTEXT_B,2026-07-15
P-000684,FAM-000684,father,1968,32,CONTEXT_C,2026-07-15
M-000684,FAM-000684,mother,1970,30,CONTEXT_A,2026-07-15
P-000685,FAM-000685,father,1978,27,CONTEXT_A,2026-07-15
M-000685,FAM-000685,mother,1979,26,CONTEXT_A,2026-07-15
P-000686,FAM-000686,father,1982,24,CONTEXT_B,2026-07-15
M-000686,FAM-000686,mother,1978,28,CONTEXT_A,2026-07-15
P-000687,FAM-000687,father,1970,35,CONTEXT_A,2026-07-15
M-000687,FAM-000687,mother,1973,32,CONTEXT_A,2026-07-15
P-000688,FAM-000688,father,1970,28,CONTEXT_A,2026-07-15
M-000688,FAM-000688,mother,1974,24,CONTEXT_A,2026-07-15
P-000689,FAM-000689,father,1968,33,CONTEXT_A,2026-07-15
M-000689,FAM-000689,mother,1968,33,CONTEXT_C,2026-07-15
P-000690,FAM-000690,father,1972,30,CONTEXT_A,2026-07-15
M-000690,FAM-000690,mother,1970,32,CONTEXT_C,2026-07-15
P-000691,FAM-000691,father,1972,28,CONTEXT_B,2026-07-15
M-000691,FAM-000691,mother,1973,27,CONTEXT_B,2026-07-15
P-000692,FAM-000692,father,1971,33,CONTEXT_B,2026-07-15
M-000692,FAM-000692,mother,1976,28,CONTEXT_A,2026-07-15
P-000693,FAM-000693,father,1972,26,CONTEXT_B,2026-07-15
M-000693,FAM-000693,mother,1973,25,CONTEXT_A,2026-07-15
P-000694,FAM-000694,father,1960,38,CONTEXT_A,2026-07-15
M-000694,FAM-000694,mother,1966,32,CONTEXT_B,2026-07-15
P-000695,FAM-000695,father,1968,30,CONTEXT_A,2026-07-15
M-000695,FAM-000695,mother,1969,29,CONTEXT_A,2026-07-15
P-000696,FAM-000696,father,1966,33,CONTEXT_A,2026-07-15
M-000696,FAM-000696,mother,1966,33,CONTEXT_A,2026-07-15
P-000697,FAM-000697,father,1967,32,CONTEXT_A,2026-07-15
M-000697,FAM-000697,mother,1968,31,CONTEXT_A,2026-07-15
P-000698,FAM-000698,father,1971,36,CONTEXT_A,2026-07-15
M-000698,FAM-000698,mother,1971,36,CONTEXT_A,2026-07-15
P-000699,FAM-000699,father,1971,27,CONTEXT_A,2026-07-15
M-000699,FAM-000699,mother,1974,24,CONTEXT_A,2026-07-15
P-000700,FAM-000700,father,1970,31,CONTEXT_A,2026-07-15
M-000700,FAM-000700,mother,1974,27,CONTEXT_C,2026-07-15
P-000701,FAM-000701,father,1969,34,CONTEXT_A,2026-07-15
M-000701,FAM-000701,mother,1975,28,CONTEXT_A,2026-07-15
P-000702,FAM-000702,father,1974,25,CONTEXT_A,2026-07-15
M-000702,FAM-000702,mother,1974,25,CONTEXT_A,2026-07-15
P-000703,FAM-000703,father,1977,30,CONTEXT_A,2026-07-15
M-000703,FAM-000703,mother,1975,32,CONTEXT_C,2026-07-15
P-000704,FAM-000704,father,1974,25,CONTEXT_B,2026-07-15
M-000704,FAM-000704,mother,1972,27,CONTEXT_B,2026-07-15
P-000705,FAM-000705,father,1966,34,CONTEXT_A,2026-07-15
M-000705,FAM-000705,mother,1970,30,CONTEXT_C,2026-07-15
P-000706,FAM-000706,father,1977,30,CONTEXT_B,2026-07-15
M-000706,FAM-000706,mother,1977,30,CONTEXT_B,2026-07-15
P-000707,FAM-000707,father,1970,31,CONTEXT_B,2026-07-15
M-000707,FAM-000707,mother,1972,29,CONTEXT_A,2026-07-15
P-000708,FAM-000708,father,1964,34,CONTEXT_A,2026-07-15
M-000708,FAM-000708,mother,1965,33,CONTEXT_B,2026-07-15
P-000709,FAM-000709,father,1970,37,CONTEXT_B,2026-07-15
M-000709,FAM-000709,mother,1968,39,CONTEXT_A,2026-07-15
P-000710,FAM-000710,father,1969,31,CONTEXT_C,2026-07-15
M-000710,FAM-000710,mother,1974,26,CONTEXT_A,2026-07-15
P-000711,FAM-000711,father,1977,27,CONTEXT_B,2026-07-15
M-000711,FAM-000711,mother,1977,27,CONTEXT_B,2026-07-15
P-000712,FAM-000712,father,1982,24,CONTEXT_B,2026-07-15
M-000712,FAM-000712,mother,1981,25,CONTEXT_A,2026-07-15
P-000713,FAM-000713,father,1972,29,CONTEXT_A,2026-07-15
M-000713,FAM-000713,mother,1974,27,CONTEXT_B,2026-07-15
P-000714,FAM-000714,father,1984,21,CONTEXT_A,2026-07-15
M-000714,FAM-000714,mother,1982,23,CONTEXT_A,2026-07-15
P-000715,FAM-000715,father,1969,39,CONTEXT_A,2026-07-15
M-000715,FAM-000715,mother,1976,32,CONTEXT_A,2026-07-15
P-000716,FAM-000716,father,1972,34,CONTEXT_A,2026-07-15
M-000716,FAM-000716,mother,1978,28,CONTEXT_A,2026-07-15
P-000717,FAM-000717,father,1969,32,CONTEXT_A,2026-07-15
M-000717,FAM-000717,mother,1972,29,CONTEXT_A,2026-07-15
P-000718,FAM-000718,father,1960,40,CONTEXT_C,2026-07-15
M-000718,FAM-000718,mother,1967,33,CONTEXT_A,2026-07-15
P-000719,FAM-000719,father,1975,24,CONTEXT_A,2026-07-15
M-000719,FAM-000719,mother,1977,22,CONTEXT_A,2026-07-15
P-000720,FAM-000720,father,1969,39,CONTEXT_A,2026-07-15
M-000720,FAM-000720,mother,1967,41,CONTEXT_B,2026-07-15
P-000721,FAM-000721,father,1965,36,CONTEXT_A,2026-07-15
M-000721,FAM-000721,mother,1969,32,CONTEXT_B,2026-07-15
P-000722,FAM-000722,father,1973,29,CONTEXT_B,2026-07-15
M-000722,FAM-000722,mother,1980,22,CONTEXT_A,2026-07-15
P-000723,FAM-000723,father,1976,31,CONTEXT_B,2026-07-15
M-000723,FAM-000723,mother,1978,29,CONTEXT_B,2026-07-15
P-000724,FAM-000724,father,1979,24,CONTEXT_B,2026-07-15
M-000724,FAM-000724,mother,1982,21,CONTEXT_B,2026-07-15
P-000725,FAM-000725,father,1972,26,CONTEXT_A,2026-07-15
M-000725,FAM-000725,mother,1966,32,CONTEXT_A,2026-07-15
P-000726,FAM-000726,father,1969,37,CONTEXT_A,2026-07-15
M-000726,FAM-000726,mother,1970,36,CONTEXT_A,2026-07-15
P-000727,FAM-000727,father,1976,32,CONTEXT_A,2026-07-15
M-000727,FAM-000727,mother,1980,28,CONTEXT_A,2026-07-15
P-000728,FAM-000728,father,1982,24,CONTEXT_A,2026-07-15
M-000728,FAM-000728,mother,1985,21,CONTEXT_A,2026-07-15
P-000729,FAM-000729,father,1973,32,CONTEXT_B,2026-07-15
M-000729,FAM-000729,mother,1979,26,CONTEXT_B,2026-07-15
P-000730,FAM-000730,father,1968,33,CONTEXT_A,2026-07-15
M-000730,FAM-000730,mother,1969,32,CONTEXT_B,2026-07-15
P-000731,FAM-000731,father,1969,36,CONTEXT_A,2026-07-15
M-000731,FAM-000731,mother,1972,33,CONTEXT_A,2026-07-15
P-000732,FAM-000732,father,1969,34,CONTEXT_A,2026-07-15
M-000732,FAM-000732,mother,1967,36,CONTEXT_A,2026-07-15
P-000733,FAM-000733,father,1985,18,CONTEXT_B,2026-07-15
M-000733,FAM-000733,mother,1985,18,CONTEXT_B,2026-07-15
P-000734,FAM-000734,father,1976,32,CONTEXT_B,2026-07-15
M-000734,FAM-000734,mother,1977,31,CONTEXT_C,2026-07-15
P-000735,FAM-000735,father,1976,30,CONTEXT_A,2026-07-15
M-000735,FAM-000735,mother,1978,28,CONTEXT_A,2026-07-15
P-000736,FAM-000736,father,1966,38,CONTEXT_A,2026-07-15
M-000736,FAM-000736,mother,1970,34,CONTEXT_B,2026-07-15
P-000737,FAM-000737,father,1969,32,CONTEXT_A,2026-07-15
M-000737,FAM-000737,mother,1969,32,CONTEXT_C,2026-07-15
P-000738,FAM-000738,father,1962,36,CONTEXT_B,2026-07-15
M-000738,FAM-000738,mother,1967,31,CONTEXT_B,2026-07-15
P-000739,FAM-000739,father,1967,32,CONTEXT_A,2026-07-15
M-000739,FAM-000739,mother,1971,28,CONTEXT_B,2026-07-15
P-000740,FAM-000740,father,1973,33,CONTEXT_A,2026-07-15
M-000740,FAM-000740,mother,1978,28,CONTEXT_A,2026-07-15
P-000741,FAM-000741,father,1977,25,CONTEXT_B,2026-07-15
M-000741,FAM-000741,mother,1973,29,CONTEXT_B,2026-07-15
P-000742,FAM-000742,father,1979,25,CONTEXT_A,2026-07-15
M-000742,FAM-000742,mother,1980,24,CONTEXT_A,2026-07-15
P-000743,FAM-000743,father,1967,37,CONTEXT_A,2026-07-15
M-000743,FAM-000743,mother,1969,35,CONTEXT_A,2026-07-15
P-000744,FAM-000744,father,1976,31,CONTEXT_A,2026-07-15
M-000744,FAM-000744,mother,1977,30,CONTEXT_A,2026-07-15
P-000745,FAM-000745,father,1981,23,CONTEXT_B,2026-07-15
M-000745,FAM-000745,mother,1984,20,CONTEXT_A,2026-07-15
P-000746,FAM-000746,father,1971,30,CONTEXT_A,2026-07-15
M-000746,FAM-000746,mother,1977,24,CONTEXT_A,2026-07-15
P-000747,FAM-000747,father,1968,31,CONTEXT_B,2026-07-15
M-000747,FAM-000747,mother,1971,28,CONTEXT_C,2026-07-15
P-000748,FAM-000748,father,1967,39,CONTEXT_A,2026-07-15
M-000748,FAM-000748,mother,1976,30,CONTEXT_B,2026-07-15
P-000749,FAM-000749,father,1966,36,CONTEXT_C,2026-07-15
M-000749,FAM-000749,mother,1974,28,CONTEXT_A,2026-07-15
P-000750,FAM-000750,father,1964,37,CONTEXT_A,2026-07-15
M-000750,FAM-000750,mother,1974,27,CONTEXT_B,2026-07-15
P-000751,FAM-000751,father,1978,25,CONTEXT_A,2026-07-15
M-000751,FAM-000751,mother,1972,31,CONTEXT_C,2026-07-15
P-000752,FAM-000752,father,1977,26,CONTEXT_C,2026-07-15
M-000752,FAM-000752,mother,1976,27,CONTEXT_B,2026-07-15
P-000753,FAM-000753,father,1971,35,CONTEXT_A,2026-07-15
M-000753,FAM-000753,mother,1974,32,CONTEXT_A,2026-07-15
P-000754,FAM-000754,father,1978,22,CONTEXT_A,2026-07-15
M-000754,FAM-000754,mother,1977,23,CONTEXT_B,2026-07-15
P-000755,FAM-000755,father,1968,33,CONTEXT_A,2026-07-15
M-000755,FAM-000755,mother,1971,30,CONTEXT_C,2026-07-15
P-000756,FAM-000756,father,1968,32,CONTEXT_A,2026-07-15
M-000756,FAM-000756,mother,1970,30,CONTEXT_A,2026-07-15
P-000757,FAM-000757,father,1973,33,CONTEXT_B,2026-07-15
M-000757,FAM-000757,mother,1975,31,CONTEXT_B,2026-07-15
P-000758,FAM-000758,father,1983,20,CONTEXT_A,2026-07-15
M-000758,FAM-000758,mother,1984,19,CONTEXT_A,2026-07-15
P-000759,FAM-000759,father,1972,34,CONTEXT_B,2026-07-15
M-000759,FAM-000759,mother,1977,29,CONTEXT_C,2026-07-15
P-000760,FAM-000760,father,1969,36,CONTEXT_B,2026-07-15
M-000760,FAM-000760,mother,1972,33,CONTEXT_B,2026-07-15
P-000761,FAM-000761,father,1980,27,CONTEXT_B,2026-07-15
M-000761,FAM-000761,mother,1979,28,CONTEXT_A,2026-07-15
P-000762,FAM-000762,father,1964,40,CONTEXT_B,2026-07-15
M-000762,FAM-000762,mother,1968,36,CONTEXT_A,2026-07-15
P-000763,FAM-000763,father,1962,39,CONTEXT_A,2026-07-15
M-000763,FAM-000763,mother,1966,35,CONTEXT_A,2026-07-15
P-000764,FAM-000764,father,1975,24,CONTEXT_B,2026-07-15
M-000764,FAM-000764,mother,1976,23,CONTEXT_B,2026-07-15
P-000765,FAM-000765,father,1964,38,CONTEXT_A,2026-07-15
M-000765,FAM-000765,mother,1972,30,CONTEXT_A,2026-07-15
P-000766,FAM-000766,father,1970,29,CONTEXT_A,2026-07-15
M-000766,FAM-000766,mother,1972,27,CONTEXT_B,2026-07-15
P-000767,FAM-000767,father,1967,41,CONTEXT_A,2026-07-15
M-000767,FAM-000767,mother,1969,39,CONTEXT_A,2026-07-15
P-000768,FAM-000768,father,1985,22,CONTEXT_A,2026-07-15
M-000768,FAM-000768,mother,1988,19,CONTEXT_A,2026-07-15
P-000769,FAM-000769,father,1967,37,CONTEXT_A,2026-07-15
M-000769,FAM-000769,mother,1970,34,CONTEXT_A,2026-07-15
P-000770,FAM-000770,father,1978,23,CONTEXT_A,2026-07-15
M-000770,FAM-000770,mother,1978,23,CONTEXT_A,2026-07-15
P-000771,FAM-000771,father,1965,35,CONTEXT_A,2026-07-15
M-000771,FAM-000771,mother,1973,27,CONTEXT_A,2026-07-15
P-000772,FAM-000772,father,1979,26,CONTEXT_B,2026-07-15
M-000772,FAM-000772,mother,1979,26,CONTEXT_A,2026-07-15
P-000773,FAM-000773,father,1963,42,CONTEXT_A,2026-07-15
M-000773,FAM-000773,mother,1967,38,CONTEXT_C,2026-07-15
P-000774,FAM-000774,father,1972,33,CONTEXT_C,2026-07-15
M-000774,FAM-000774,mother,1976,29,CONTEXT_A,2026-07-15
P-000775,FAM-000775,father,1970,28,CONTEXT_B,2026-07-15
M-000775,FAM-000775,mother,1971,27,CONTEXT_A,2026-07-15
P-000776,FAM-000776,father,1977,31,CONTEXT_A,2026-07-15
M-000776,FAM-000776,mother,1980,28,CONTEXT_A,2026-07-15
P-000777,FAM-000777,father,1981,23,CONTEXT_A,2026-07-15
M-000777,FAM-000777,mother,1977,27,CONTEXT_A,2026-07-15
P-000778,FAM-000778,father,1970,34,CONTEXT_A,2026-07-15
M-000778,FAM-000778,mother,1973,31,CONTEXT_B,2026-07-15
P-000779,FAM-000779,father,1974,31,CONTEXT_A,2026-07-15
M-000779,FAM-000779,mother,1978,27,CONTEXT_A,2026-07-15
P-000780,FAM-000780,father,1966,31,CONTEXT_A,2026-07-15
M-000780,FAM-000780,mother,1969,28,CONTEXT_A,2026-07-15
P-000781,FAM-000781,father,1970,33,CONTEXT_A,2026-07-15
M-000781,FAM-000781,mother,1969,34,CONTEXT_A,2026-07-15
P-000782,FAM-000782,father,1972,26,CONTEXT_B,2026-07-15
M-000782,FAM-000782,mother,1972,26,CONTEXT_A,2026-07-15
P-000783,FAM-000783,father,1970,37,CONTEXT_A,2026-07-15
M-000783,FAM-000783,mother,1975,32,CONTEXT_C,2026-07-15
P-000784,FAM-000784,father,1968,33,CONTEXT_B,2026-07-15
M-000784,FAM-000784,mother,1967,34,CONTEXT_A,2026-07-15
P-000785,FAM-000785,father,1966,38,CONTEXT_B,2026-07-15
M-000785,FAM-000785,mother,1973,31,CONTEXT_A,2026-07-15
P-000786,FAM-000786,father,1975,32,CONTEXT_C,2026-07-15
M-000786,FAM-000786,mother,1977,30,CONTEXT_A,2026-07-15
P-000787,FAM-000787,father,1973,24,CONTEXT_A,2026-07-15
M-000787,FAM-000787,mother,1973,24,CONTEXT_A,2026-07-15
P-000788,FAM-000788,father,1968,35,CONTEXT_A,2026-07-15
M-000788,FAM-000788,mother,1970,33,CONTEXT_A,2026-07-15
P-000789,FAM-000789,father,1973,35,CONTEXT_A,2026-07-15
M-000789,FAM-000789,mother,1980,28,CONTEXT_A,2026-07-15
P-000790,FAM-000790,father,1965,38,CONTEXT_A,2026-07-15
M-000790,FAM-000790,mother,1965,38,CONTEXT_B,2026-07-15
P-000791,FAM-000791,father,1983,25,CONTEXT_B,2026-07-15
M-000791,FAM-000791,mother,1981,27,CONTEXT_A,2026-07-15
P-000792,FAM-000792,father,1983,22,CONTEXT_B,2026-07-15
M-000792,FAM-000792,mother,1982,23,CONTEXT_A,2026-07-15
P-000793,FAM-000793,father,1971,28,CONTEXT_A,2026-07-15
M-000793,FAM-000793,mother,1974,25,CONTEXT_B,2026-07-15
P-000794,FAM-000794,father,1978,22,CONTEXT_C,2026-07-15
M-000794,FAM-000794,mother,1971,29,CONTEXT_A,2026-07-15
P-000795,FAM-000795,father,1974,33,CONTEXT_A,2026-07-15
M-000795,FAM-000795,mother,1973,34,CONTEXT_B,2026-07-15
P-000796,FAM-000796,father,1980,26,CONTEXT_B,2026-07-15
M-000796,FAM-000796,mother,1982,24,CONTEXT_C,2026-07-15
P-000797,FAM-000797,father,1974,32,CONTEXT_C,2026-07-15
M-000797,FAM-000797,mother,1979,27,CONTEXT_A,2026-07-15
P-000798,FAM-000798,father,1969,29,CONTEXT_A,2026-07-15
M-000798,FAM-000798,mother,1968,30,CONTEXT_A,2026-07-15
P-000799,FAM-000799,father,1972,28,CONTEXT_A,2026-07-15
M-000799,FAM-000799,mother,1970,30,CONTEXT_A,2026-07-15
P-000800,FAM-000800,father,1969,38,CONTEXT_B,2026-07-15
M-000800,FAM-000800,mother,1973,34,CONTEXT_A,2026-07-15
P-000801,FAM-000801,father,1982,26,CONTEXT_A,2026-07-15
M-000801,FAM-000801,mother,1978,30,CONTEXT_A,2026-07-15
P-000802,FAM-000802,father,1968,30,CONTEXT_A,2026-07-15
M-000802,FAM-000802,mother,1970,28,CONTEXT_A,2026-07-15
P-000803,FAM-000803,father,1975,32,CONTEXT_A,2026-07-15
M-000803,FAM-000803,mother,1974,33,CONTEXT_C,2026-07-15
P-000804,FAM-000804,father,1979,27,CONTEXT_B,2026-07-15
M-000804,FAM-000804,mother,1980,26,CONTEXT_A,2026-07-15
P-000805,FAM-000805,father,1970,32,CONTEXT_A,2026-07-15
M-000805,FAM-000805,mother,1978,24,CONTEXT_A,2026-07-15
P-000806,FAM-000806,father,1975,29,CONTEXT_A,2026-07-15
M-000806,FAM-000806,mother,1975,29,CONTEXT_A,2026-07-15
P-000807,FAM-000807,father,1970,31,CONTEXT_B,2026-07-15
M-000807,FAM-000807,mother,1971,30,CONTEXT_C,2026-07-15
P-000808,FAM-000808,father,1971,31,CONTEXT_A,2026-07-15
M-000808,FAM-000808,mother,1969,33,CONTEXT_B,2026-07-15
P-000809,FAM-000809,father,1963,39,CONTEXT_C,2026-07-15
M-000809,FAM-000809,mother,1962,40,CONTEXT_A,2026-07-15
P-000810,FAM-000810,father,1963,36,CONTEXT_C,2026-07-15
M-000810,FAM-000810,mother,1964,35,CONTEXT_C,2026-07-15
P-000811,FAM-000811,father,1977,26,CONTEXT_A,2026-07-15
M-000811,FAM-000811,mother,1977,26,CONTEXT_A,2026-07-15
P-000812,FAM-000812,father,1976,27,CONTEXT_B,2026-07-15
M-000812,FAM-000812,mother,1976,27,CONTEXT_A,2026-07-15
P-000813,FAM-000813,father,1958,43,CONTEXT_A,2026-07-15
M-000813,FAM-000813,mother,1966,35,CONTEXT_A,2026-07-15
P-000814,FAM-000814,father,1966,35,CONTEXT_B,2026-07-15
M-000814,FAM-000814,mother,1971,30,CONTEXT_B,2026-07-15
P-000815,FAM-000815,father,1973,32,CONTEXT_B,2026-07-15
M-000815,FAM-000815,mother,1972,33,CONTEXT_B,2026-07-15
P-000816,FAM-000816,father,1973,35,CONTEXT_B,2026-07-15
M-000816,FAM-000816,mother,1977,31,CONTEXT_B,2026-07-15
P-000817,FAM-000817,father,1987,20,CONTEXT_B,2026-07-15
M-000817,FAM-000817,mother,1989,18,CONTEXT_B,2026-07-15
P-000818,FAM-000818,father,1983,26,CONTEXT_C,2026-07-15
M-000818,FAM-000818,mother,1985,24,CONTEXT_B,2026-07-15
P-000819,FAM-000819,father,1968,40,CONTEXT_A,2026-07-15
M-000819,FAM-000819,mother,1973,35,CONTEXT_A,2026-07-15
P-000820,FAM-000820,father,1988,18,CONTEXT_B,2026-07-15
M-000820,FAM-000820,mother,1981,25,CONTEXT_B,2026-07-15
P-000821,FAM-000821,father,1960,39,CONTEXT_B,2026-07-15
M-000821,FAM-000821,mother,1969,30,CONTEXT_A,2026-07-15
P-000822,FAM-000822,father,1968,36,CONTEXT_C,2026-07-15
M-000822,FAM-000822,mother,1974,30,CONTEXT_A,2026-07-15
P-000823,FAM-000823,father,1974,34,CONTEXT_B,2026-07-15
M-000823,FAM-000823,mother,1980,28,CONTEXT_B,2026-07-15
P-000824,FAM-000824,father,1969,35,CONTEXT_A,2026-07-15
M-000824,FAM-000824,mother,1973,31,CONTEXT_A,2026-07-15
P-000825,FAM-000825,father,1964,41,CONTEXT_C,2026-07-15
M-000825,FAM-000825,mother,1973,32,CONTEXT_B,2026-07-15
P-000826,FAM-000826,father,1958,40,CONTEXT_A,2026-07-15
M-000826,FAM-000826,mother,1963,35,CONTEXT_A,2026-07-15
P-000827,FAM-000827,father,1965,40,CONTEXT_A,2026-07-15
M-000827,FAM-000827,mother,1974,31,CONTEXT_C,2026-07-15
P-000828,FAM-000828,father,1977,31,CONTEXT_A,2026-07-15
M-000828,FAM-000828,mother,1980,28,CONTEXT_B,2026-07-15
P-000829,FAM-000829,father,1966,33,CONTEXT_C,2026-07-15
M-000829,FAM-000829,mother,1969,30,CONTEXT_B,2026-07-15
P-000830,FAM-000830,father,1962,40,CONTEXT_A,2026-07-15
M-000830,FAM-000830,mother,1972,30,CONTEXT_A,2026-07-15
P-000831,FAM-000831,father,1965,35,CONTEXT_B,2026-07-15
M-000831,FAM-000831,mother,1967,33,CONTEXT_A,2026-07-15
P-000832,FAM-000832,father,1974,34,CONTEXT_A,2026-07-15
M-000832,FAM-000832,mother,1972,36,CONTEXT_A,2026-07-15
P-000833,FAM-000833,father,1975,33,CONTEXT_A,2026-07-15
M-000833,FAM-000833,mother,1977,31,CONTEXT_C,2026-07-15
P-000834,FAM-000834,father,1963,43,CONTEXT_A,2026-07-15
M-000834,FAM-000834,mother,1965,41,CONTEXT_C,2026-07-15
P-000835,FAM-000835,father,1971,27,CONTEXT_C,2026-07-15
M-000835,FAM-000835,mother,1968,30,CONTEXT_A,2026-07-15
P-000836,FAM-000836,father,1969,35,CONTEXT_C,2026-07-15
M-000836,FAM-000836,mother,1969,35,CONTEXT_A,2026-07-15
P-000837,FAM-000837,father,1960,39,CONTEXT_C,2026-07-15
M-000837,FAM-000837,mother,1963,36,CONTEXT_A,2026-07-15
P-000838,FAM-000838,father,1965,33,CONTEXT_A,2026-07-15
M-000838,FAM-000838,mother,1968,30,CONTEXT_B,2026-07-15
P-000839,FAM-000839,father,1972,31,CONTEXT_C,2026-07-15
M-000839,FAM-000839,mother,1975,28,CONTEXT_B,2026-07-15
P-000840,FAM-000840,father,1969,37,CONTEXT_A,2026-07-15
M-000840,FAM-000840,mother,1971,35,CONTEXT_A,2026-07-15
P-000841,FAM-000841,father,1964,42,CONTEXT_A,2026-07-15
M-000841,FAM-000841,mother,1970,36,CONTEXT_B,2026-07-15
P-000842,FAM-000842,father,1976,25,CONTEXT_B,2026-07-15
M-000842,FAM-000842,mother,1978,23,CONTEXT_A,2026-07-15
P-000843,FAM-000843,father,1977,24,CONTEXT_A,2026-07-15
M-000843,FAM-000843,mother,1976,25,CONTEXT_A,2026-07-15
P-000844,FAM-000844,father,1977,25,CONTEXT_A,2026-07-15
M-000844,FAM-000844,mother,1978,24,CONTEXT_A,2026-07-15
P-000845,FAM-000845,father,1967,31,CONTEXT_A,2026-07-15
M-000845,FAM-000845,mother,1968,30,CONTEXT_A,2026-07-15
P-000846,FAM-000846,father,1976,27,CONTEXT_B,2026-07-15
M-000846,FAM-000846,mother,1974,29,CONTEXT_A,2026-07-15
P-000847,FAM-000847,father,1968,32,CONTEXT_C,2026-07-15
M-000847,FAM-000847,mother,1974,26,CONTEXT_A,2026-07-15
P-000848,FAM-000848,father,1973,25,CONTEXT_B,2026-07-15
M-000848,FAM-000848,mother,1971,27,CONTEXT_C,2026-07-15
P-000849,FAM-000849,father,1964,34,CONTEXT_A,2026-07-15
M-000849,FAM-000849,mother,1965,33,CONTEXT_A,2026-07-15
P-000850,FAM-000850,father,1972,26,CONTEXT_B,2026-07-15
M-000850,FAM-000850,mother,1971,27,CONTEXT_B,2026-07-15
P-000851,FAM-000851,father,1976,26,CONTEXT_A,2026-07-15
M-000851,FAM-000851,mother,1978,24,CONTEXT_A,2026-07-15
P-000852,FAM-000852,father,1961,36,CONTEXT_A,2026-07-15
M-000852,FAM-000852,mother,1964,33,CONTEXT_A,2026-07-15
P-000853,FAM-000853,father,1976,25,CONTEXT_B,2026-07-15
M-000853,FAM-000853,mother,1971,30,CONTEXT_A,2026-07-15
P-000854,FAM-000854,father,1980,28,CONTEXT_B,2026-07-15
M-000854,FAM-000854,mother,1977,31,CONTEXT_A,2026-07-15
P-000855,FAM-000855,father,1966,35,CONTEXT_A,2026-07-15
M-000855,FAM-000855,mother,1967,34,CONTEXT_A,2026-07-15
P-000856,FAM-000856,father,1973,35,CONTEXT_B,2026-07-15
M-000856,FAM-000856,mother,1976,32,CONTEXT_C,2026-07-15
P-000857,FAM-000857,father,1972,33,CONTEXT_A,2026-07-15
M-000857,FAM-000857,mother,1975,30,CONTEXT_A,2026-07-15
P-000858,FAM-000858,father,1967,31,CONTEXT_A,2026-07-15
M-000858,FAM-000858,mother,1967,31,CONTEXT_C,2026-07-15
P-000859,FAM-000859,father,1985,21,CONTEXT_C,2026-07-15
M-000859,FAM-000859,mother,1981,25,CONTEXT_C,2026-07-15
P-000860,FAM-000860,father,1971,37,CONTEXT_B,2026-07-15
M-000860,FAM-000860,mother,1971,37,CONTEXT_B,2026-07-15
P-000861,FAM-000861,father,1967,31,CONTEXT_A,2026-07-15
M-000861,FAM-000861,mother,1967,31,CONTEXT_A,2026-07-15
P-000862,FAM-000862,father,1965,37,CONTEXT_B,2026-07-15
M-000862,FAM-000862,mother,1966,36,CONTEXT_A,2026-07-15
P-000863,FAM-000863,father,1973,27,CONTEXT_B,2026-07-15
M-000863,FAM-000863,mother,1974,26,CONTEXT_A,2026-07-15
P-000864,FAM-000864,father,1972,30,CONTEXT_B,2026-07-15
M-000864,FAM-000864,mother,1975,27,CONTEXT_C,2026-07-15
P-000865,FAM-000865,father,1960,42,CONTEXT_B,2026-07-15
M-000865,FAM-000865,mother,1970,32,CONTEXT_A,2026-07-15
P-000866,FAM-000866,father,1972,34,CONTEXT_A,2026-07-15
M-000866,FAM-000866,mother,1970,36,CONTEXT_B,2026-07-15
P-000867,FAM-000867,father,1974,34,CONTEXT_B,2026-07-15
M-000867,FAM-000867,mother,1975,33,CONTEXT_B,2026-07-15
P-000868,FAM-000868,father,1968,34,CONTEXT_A,2026-07-15
M-000868,FAM-000868,mother,1970,32,CONTEXT_C,2026-07-15
P-000869,FAM-000869,father,1979,26,CONTEXT_A,2026-07-15
M-000869,FAM-000869,mother,1977,28,CONTEXT_A,2026-07-15
P-000870,FAM-000870,father,1971,30,CONTEXT_B,2026-07-15
M-000870,FAM-000870,mother,1977,24,CONTEXT_A,2026-07-15
P-000871,FAM-000871,father,1980,18,CONTEXT_A,2026-07-15
M-000871,FAM-000871,mother,1973,25,CONTEXT_A,2026-07-15
P-000872,FAM-000872,father,1961,43,CONTEXT_C,2026-07-15
M-000872,FAM-000872,mother,1965,39,CONTEXT_C,2026-07-15
P-000873,FAM-000873,father,1977,23,CONTEXT_A,2026-07-15
M-000873,FAM-000873,mother,1979,21,CONTEXT_A,2026-07-15
P-000874,FAM-000874,father,1975,26,CONTEXT_A,2026-07-15
M-000874,FAM-000874,mother,1970,31,CONTEXT_C,2026-07-15
P-000875,FAM-000875,father,1978,24,CONTEXT_A,2026-07-15
M-000875,FAM-000875,mother,1973,29,CONTEXT_A,2026-07-15
