assessment_id,child_id,assessment_age_years,assessment_domain,standardised_score_demo,assessment_date_demo,assessment_status,record_created_at_demo
EDU-008854,CH-001107,12,numeracy_demo,0.9087,2012-11-07,observed,2026-07-15
EDU-008855,CH-001107,14,literacy_demo,0.4075,2014-09-15,observed,2026-07-15
EDU-008856,CH-001107,14,numeracy_demo,,2014-10-05,missing_demo,2026-07-15
EDU-008857,CH-001108,8,literacy_demo,0.7352,2010-07-09,observed,2026-07-15
EDU-008858,CH-001108,8,numeracy_demo,0.932,2010-07-12,observed,2026-07-15
EDU-008859,CH-001108,10,literacy_demo,0.9832,2012-08-21,observed,2026-07-15
EDU-008860,CH-001108,10,numeracy_demo,0.8672,2012-08-05,observed,2026-07-15
EDU-008861,CH-001108,12,literacy_demo,1.1903,2014-07-06,observed,2026-07-15
EDU-008862,CH-001108,12,numeracy_demo,1.3486,2014-07-27,observed,2026-07-15
EDU-008863,CH-001108,14,literacy_demo,1.5827,2016-06-16,observed,2026-07-15
EDU-008864,CH-001108,14,numeracy_demo,0.7728,2016-06-19,observed,2026-07-15
EDU-008865,CH-001109,8,literacy_demo,-1.6738,2012-09-21,observed,2026-07-15
EDU-008866,CH-001109,8,numeracy_demo,-1.7599,2012-10-09,observed,2026-07-15
EDU-008867,CH-001109,10,literacy_demo,-1.702,2014-09-08,observed,2026-07-15
EDU-008868,CH-001109,10,numeracy_demo,-1.47,2014-11-21,observed,2026-07-15
EDU-008869,CH-001109,12,literacy_demo,-2.2219,2016-10-23,observed,2026-07-15
EDU-008870,CH-001109,12,numeracy_demo,-1.4762,2016-11-13,observed,2026-07-15
EDU-008871,CH-001109,14,literacy_demo,,2018-09-17,missing_demo,2026-07-15
EDU-008872,CH-001109,14,numeracy_demo,-2.2488,2018-09-08,observed,2026-07-15
EDU-008873,CH-001110,8,literacy_demo,-2.1363,2015-07-11,observed,2026-07-15
EDU-008874,CH-001110,8,numeracy_demo,,2015-08-27,missing_demo,2026-07-15
EDU-008875,CH-001110,10,literacy_demo,-2.5837,2017-08-21,observed,2026-07-15
EDU-008876,CH-001110,10,numeracy_demo,-1.8716,2017-09-28,observed,2026-07-15
EDU-008877,CH-001110,12,literacy_demo,-2.4619,2019-09-22,observed,2026-07-15
EDU-008878,CH-001110,12,numeracy_demo,-2.4461,2019-09-13,observed,2026-07-15
EDU-008879,CH-001110,14,literacy_demo,-2.1418,2021-08-21,observed,2026-07-15
EDU-008880,CH-001110,14,numeracy_demo,-3.2309,2021-09-29,observed,2026-07-15
EDU-008881,CH-001111,8,literacy_demo,2.2555,2006-02-27,observed,2026-07-15
EDU-008882,CH-001111,8,numeracy_demo,2.2129,2006-01-15,observed,2026-07-15
EDU-008883,CH-001111,10,literacy_demo,2.0417,2008-02-14,observed,2026-07-15
EDU-008884,CH-001111,10,numeracy_demo,1.3602,2008-01-31,observed,2026-07-15
EDU-008885,CH-001111,12,literacy_demo,1.7773,2010-01-23,observed,2026-07-15
EDU-008886,CH-001111,12,numeracy_demo,2.0225,2010-02-12,observed,2026-07-15
EDU-008887,CH-001111,14,literacy_demo,2.4332,2012-02-27,observed,2026-07-15
EDU-008888,CH-001111,14,numeracy_demo,2.3001,2012-03-06,observed,2026-07-15
EDU-008889,CH-001112,8,literacy_demo,0.439,2008-01-08,observed,2026-07-15
EDU-008890,CH-001112,8,numeracy_demo,0.488,2008-02-28,observed,2026-07-15
EDU-008891,CH-001112,10,literacy_demo,0.9477,2010-03-26,observed,2026-07-15
EDU-008892,CH-001112,10,numeracy_demo,0.883,2010-02-02,observed,2026-07-15
EDU-008893,CH-001112,12,literacy_demo,,2012-03-19,missing_demo,2026-07-15
EDU-008894,CH-001112,12,numeracy_demo,0.9852,2012-03-03,observed,2026-07-15
EDU-008895,CH-001112,14,literacy_demo,0.5822,2014-03-05,observed,2026-07-15
EDU-008896,CH-001112,14,numeracy_demo,0.5549,2014-01-21,observed,2026-07-15
EDU-008897,CH-001113,8,literacy_demo,0.2667,2014-01-27,observed,2026-07-15
EDU-008898,CH-001113,8,numeracy_demo,0.7235,2014-03-07,observed,2026-07-15
EDU-008899,CH-001113,10,literacy_demo,0.8498,2016-03-13,observed,2026-07-15
EDU-008900,CH-001113,10,numeracy_demo,1.3169,2016-03-12,observed,2026-07-15
EDU-008901,CH-001113,12,literacy_demo,1.2522,2018-04-20,observed,2026-07-15
EDU-008902,CH-001113,12,numeracy_demo,1.54,2018-03-24,observed,2026-07-15
EDU-008903,CH-001113,14,literacy_demo,,2020-02-17,missing_demo,2026-07-15
EDU-008904,CH-001113,14,numeracy_demo,0.7435,2020-04-20,observed,2026-07-15
EDU-008905,CH-001114,8,literacy_demo,,2017-01-15,missing_demo,2026-07-15
EDU-008906,CH-001114,8,numeracy_demo,1.5404,2016-10-30,observed,2026-07-15
EDU-008907,CH-001114,10,literacy_demo,2.3381,2018-12-25,observed,2026-07-15
EDU-008908,CH-001114,10,numeracy_demo,1.6214,2018-11-10,observed,2026-07-15
EDU-008909,CH-001114,12,literacy_demo,1.5043,2020-10-19,observed,2026-07-15
EDU-008910,CH-001114,12,numeracy_demo,1.4152,2020-12-08,observed,2026-07-15
EDU-008911,CH-001114,14,literacy_demo,1.5225,2022-12-01,observed,2026-07-15
EDU-008912,CH-001114,14,numeracy_demo,1.7806,2022-10-27,observed,2026-07-15
EDU-008913,CH-001115,8,literacy_demo,,2011-08-02,missing_demo,2026-07-15
EDU-008914,CH-001115,8,numeracy_demo,1.1611,2011-08-21,observed,2026-07-15
EDU-008915,CH-001115,10,literacy_demo,1.2053,2013-08-02,observed,2026-07-15
EDU-008916,CH-001115,10,numeracy_demo,0.9404,2013-08-03,observed,2026-07-15
EDU-008917,CH-001115,12,literacy_demo,1.334,2015-09-09,observed,2026-07-15
EDU-008918,CH-001115,12,numeracy_demo,1.1868,2015-10-08,observed,2026-07-15
EDU-008919,CH-001115,14,literacy_demo,1.0269,2017-07-16,observed,2026-07-15
EDU-008920,CH-001115,14,numeracy_demo,1.6605,2017-08-21,observed,2026-07-15
EDU-008921,CH-001116,8,literacy_demo,-1.0541,2007-10-03,observed,2026-07-15
EDU-008922,CH-001116,8,numeracy_demo,-0.3723,2007-08-10,observed,2026-07-15
EDU-008923,CH-001116,10,literacy_demo,-0.6314,2009-08-23,observed,2026-07-15
EDU-008924,CH-001116,10,numeracy_demo,0.0364,2009-09-17,observed,2026-07-15
EDU-008925,CH-001116,12,literacy_demo,-0.1504,2011-09-16,observed,2026-07-15
EDU-008926,CH-001116,12,numeracy_demo,,2011-07-15,missing_demo,2026-07-15
EDU-008927,CH-001116,14,literacy_demo,-0.8764,2013-09-29,observed,2026-07-15
EDU-008928,CH-001116,14,numeracy_demo,-0.0536,2013-09-29,observed,2026-07-15
EDU-008929,CH-001117,8,literacy_demo,0.4369,2010-06-20,observed,2026-07-15
EDU-008930,CH-001117,8,numeracy_demo,0.7873,2010-07-21,observed,2026-07-15
EDU-008931,CH-001117,10,literacy_demo,0.5829,2012-06-28,observed,2026-07-15
EDU-008932,CH-001117,10,numeracy_demo,0.9987,2012-05-05,observed,2026-07-15
EDU-008933,CH-001117,12,literacy_demo,1.0108,2014-05-06,observed,2026-07-15
EDU-008934,CH-001117,12,numeracy_demo,1.2571,2014-05-16,observed,2026-07-15
EDU-008935,CH-001117,14,literacy_demo,1.4402,2016-05-17,observed,2026-07-15
EDU-008936,CH-001117,14,numeracy_demo,1.4495,2016-05-06,observed,2026-07-15
EDU-008937,CH-001118,8,literacy_demo,0.782,2008-08-01,observed,2026-07-15
EDU-008938,CH-001118,8,numeracy_demo,0.7962,2008-07-28,observed,2026-07-15
EDU-008939,CH-001118,10,literacy_demo,-0.3856,2010-07-21,observed,2026-07-15
EDU-008940,CH-001118,10,numeracy_demo,0.2314,2010-07-23,observed,2026-07-15
EDU-008941,CH-001118,12,literacy_demo,,2012-08-18,missing_demo,2026-07-15
EDU-008942,CH-001118,12,numeracy_demo,0.9561,2012-07-28,observed,2026-07-15
EDU-008943,CH-001118,14,literacy_demo,0.3326,2014-08-08,observed,2026-07-15
EDU-008944,CH-001118,14,numeracy_demo,0.4627,2014-09-11,observed,2026-07-15
EDU-008945,CH-001119,8,literacy_demo,-0.3137,2015-11-01,observed,2026-07-15
EDU-008946,CH-001119,8,numeracy_demo,0.2397,2015-12-08,observed,2026-07-15
EDU-008947,CH-001119,10,literacy_demo,0.0973,2017-11-06,observed,2026-07-15
EDU-008948,CH-001119,10,numeracy_demo,-0.6676,2017-12-14,observed,2026-07-15
EDU-008949,CH-001119,12,literacy_demo,-0.5267,2019-10-10,observed,2026-07-15
EDU-008950,CH-001119,12,numeracy_demo,,2019-12-23,missing_demo,2026-07-15
EDU-008951,CH-001119,14,literacy_demo,-0.7358,2021-11-17,observed,2026-07-15
EDU-008952,CH-001119,14,numeracy_demo,-0.6511,2021-12-23,observed,2026-07-15
EDU-008953,CH-001120,8,literacy_demo,0.6629,2018-06-18,observed,2026-07-15
EDU-008954,CH-001120,8,numeracy_demo,0.8292,2018-08-06,observed,2026-07-15
EDU-008955,CH-001120,10,literacy_demo,0.4569,2020-05-25,observed,2026-07-15
EDU-008956,CH-001120,10,numeracy_demo,1.7373,2020-06-10,observed,2026-07-15
EDU-008957,CH-001120,12,literacy_demo,0.2995,2022-05-17,observed,2026-07-15
EDU-008958,CH-001120,12,numeracy_demo,1.3245,2022-05-22,observed,2026-07-15
EDU-008959,CH-001120,14,literacy_demo,0.5697,2024-06-01,observed,2026-07-15
EDU-008960,CH-001120,14,numeracy_demo,0.407,2024-06-24,observed,2026-07-15
EDU-008961,CH-001121,8,literacy_demo,0.78,2013-12-22,observed,2026-07-15
EDU-008962,CH-001121,8,numeracy_demo,0.9457,2013-10-17,observed,2026-07-15
EDU-008963,CH-001121,10,literacy_demo,0.6913,2015-12-03,observed,2026-07-15
EDU-008964,CH-001121,10,numeracy_demo,0.6229,2015-11-28,observed,2026-07-15
EDU-008965,CH-001121,12,literacy_demo,0.9822,2017-12-16,observed,2026-07-15
EDU-008966,CH-001121,12,numeracy_demo,0.7785,2017-12-16,observed,2026-07-15
EDU-008967,CH-001121,14,literacy_demo,0.9129,2019-12-12,observed,2026-07-15
EDU-008968,CH-001121,14,numeracy_demo,1.0216,2019-12-31,observed,2026-07-15
EDU-008969,CH-001122,8,literacy_demo,0.7352,2016-01-08,observed,2026-07-15
EDU-008970,CH-001122,8,numeracy_demo,1.0718,2016-01-28,observed,2026-07-15
EDU-008971,CH-001122,10,literacy_demo,0.6646,2017-11-30,observed,2026-07-15
EDU-008972,CH-001122,10,numeracy_demo,0.8258,2017-12-08,observed,2026-07-15
EDU-008973,CH-001122,12,literacy_demo,1.0381,2020-01-11,observed,2026-07-15
EDU-008974,CH-001122,12,numeracy_demo,0.9599,2019-11-18,observed,2026-07-15
EDU-008975,CH-001122,14,literacy_demo,1.4533,2021-11-06,observed,2026-07-15
EDU-008976,CH-001122,14,numeracy_demo,0.3709,2021-11-15,observed,2026-07-15
EDU-008977,CH-001123,8,literacy_demo,1.0566,2017-09-10,observed,2026-07-15
EDU-008978,CH-001123,8,numeracy_demo,0.5764,2017-08-15,observed,2026-07-15
EDU-008979,CH-001123,10,literacy_demo,1.553,2019-08-26,observed,2026-07-15
EDU-008980,CH-001123,10,numeracy_demo,1.6801,2019-08-19,observed,2026-07-15
EDU-008981,CH-001123,12,literacy_demo,0.8051,2021-09-02,observed,2026-07-15
EDU-008982,CH-001123,12,numeracy_demo,0.8977,2021-09-23,observed,2026-07-15
EDU-008983,CH-001123,14,literacy_demo,0.675,2023-08-19,observed,2026-07-15
EDU-008984,CH-001123,14,numeracy_demo,0.6748,2023-07-20,observed,2026-07-15
EDU-008985,CH-001124,8,literacy_demo,-0.2453,2008-07-27,observed,2026-07-15
EDU-008986,CH-001124,8,numeracy_demo,-0.1547,2008-10-02,observed,2026-07-15
EDU-008987,CH-001124,10,literacy_demo,-0.0143,2010-07-19,observed,2026-07-15
EDU-008988,CH-001124,10,numeracy_demo,-0.3893,2010-10-11,observed,2026-07-15
EDU-008989,CH-001124,12,literacy_demo,-0.0668,2012-10-11,observed,2026-07-15
EDU-008990,CH-001124,12,numeracy_demo,-0.1991,2012-08-27,observed,2026-07-15
EDU-008991,CH-001124,14,literacy_demo,-0.0076,2014-08-05,observed,2026-07-15
EDU-008992,CH-001124,14,numeracy_demo,-0.6726,2014-09-11,observed,2026-07-15
EDU-008993,CH-001125,8,literacy_demo,0.661,2006-09-26,observed,2026-07-15
EDU-008994,CH-001125,8,numeracy_demo,0.0036,2006-11-24,observed,2026-07-15
EDU-008995,CH-001125,10,literacy_demo,-0.4916,2008-10-29,observed,2026-07-15
EDU-008996,CH-001125,10,numeracy_demo,-0.5282,2008-11-21,observed,2026-07-15
EDU-008997,CH-001125,12,literacy_demo,-0.0049,2010-10-16,observed,2026-07-15
EDU-008998,CH-001125,12,numeracy_demo,0.2467,2010-10-27,observed,2026-07-15
EDU-008999,CH-001125,14,literacy_demo,-0.3803,2012-09-26,observed,2026-07-15
EDU-009000,CH-001125,14,numeracy_demo,0.4154,2012-09-18,observed,2026-07-15
EDU-009001,CH-001126,8,literacy_demo,0.4133,2013-02-23,observed,2026-07-15
EDU-009002,CH-001126,8,numeracy_demo,0.0362,2013-01-06,observed,2026-07-15
EDU-009003,CH-001126,10,literacy_demo,0.2491,2015-02-10,observed,2026-07-15
EDU-009004,CH-001126,10,numeracy_demo,,2015-01-17,missing_demo,2026-07-15
EDU-009005,CH-001126,12,literacy_demo,-0.5328,2017-02-20,observed,2026-07-15
EDU-009006,CH-001126,12,numeracy_demo,0.042,2017-02-17,observed,2026-07-15
EDU-009007,CH-001126,14,literacy_demo,-0.4341,2019-03-12,observed,2026-07-15
EDU-009008,CH-001126,14,numeracy_demo,0.7226,2019-03-12,observed,2026-07-15
EDU-009009,CH-001127,8,literacy_demo,-0.5581,2010-08-04,observed,2026-07-15
EDU-009010,CH-001127,8,numeracy_demo,-0.1128,2010-09-08,observed,2026-07-15
EDU-009011,CH-001127,10,literacy_demo,-0.2267,2012-08-20,observed,2026-07-15
EDU-009012,CH-001127,10,numeracy_demo,-0.3151,2012-08-05,observed,2026-07-15
EDU-009013,CH-001127,12,literacy_demo,-1.1226,2014-10-04,observed,2026-07-15
EDU-009014,CH-001127,12,numeracy_demo,-0.2189,2014-08-08,observed,2026-07-15
EDU-009015,CH-001127,14,literacy_demo,-0.9009,2016-08-12,observed,2026-07-15
EDU-009016,CH-001127,14,numeracy_demo,-0.5848,2016-10-04,observed,2026-07-15
EDU-009017,CH-001128,8,literacy_demo,-0.8657,2007-12-31,observed,2026-07-15
EDU-009018,CH-001128,8,numeracy_demo,-0.8142,2007-12-30,observed,2026-07-15
EDU-009019,CH-001128,10,literacy_demo,-0.1785,2009-11-11,observed,2026-07-15
EDU-009020,CH-001128,10,numeracy_demo,-0.4009,2010-01-09,observed,2026-07-15
EDU-009021,CH-001128,12,literacy_demo,-0.0233,2011-12-28,observed,2026-07-15
EDU-009022,CH-001128,12,numeracy_demo,-0.6988,2012-01-20,observed,2026-07-15
EDU-009023,CH-001128,14,literacy_demo,0.2996,2014-01-15,observed,2026-07-15
EDU-009024,CH-001128,14,numeracy_demo,-0.3588,2013-12-26,observed,2026-07-15
EDU-009025,CH-001129,8,literacy_demo,0.4042,2014-09-09,observed,2026-07-15
EDU-009026,CH-001129,8,numeracy_demo,0.8837,2014-09-02,observed,2026-07-15
EDU-009027,CH-001129,10,literacy_demo,0.169,2016-08-29,observed,2026-07-15
EDU-009028,CH-001129,10,numeracy_demo,0.8029,2016-09-10,observed,2026-07-15
EDU-009029,CH-001129,12,literacy_demo,0.055,2018-08-02,observed,2026-07-15
EDU-009030,CH-001129,12,numeracy_demo,,2018-10-02,missing_demo,2026-07-15
EDU-009031,CH-001129,14,literacy_demo,0.7333,2020-09-20,observed,2026-07-15
EDU-009032,CH-001129,14,numeracy_demo,0.5312,2020-09-30,observed,2026-07-15
EDU-009033,CH-001130,8,literacy_demo,-0.8916,2016-05-13,observed,2026-07-15
EDU-009034,CH-001130,8,numeracy_demo,-1.8478,2016-03-13,observed,2026-07-15
EDU-009035,CH-001130,10,literacy_demo,-1.2505,2018-03-08,observed,2026-07-15
EDU-009036,CH-001130,10,numeracy_demo,-0.8508,2018-04-23,observed,2026-07-15
EDU-009037,CH-001130,12,literacy_demo,-1.0591,2020-05-16,observed,2026-07-15
EDU-009038,CH-001130,12,numeracy_demo,-1.9824,2020-03-01,observed,2026-07-15
EDU-009039,CH-001130,14,literacy_demo,-1.0755,2022-04-02,observed,2026-07-15
EDU-009040,CH-001130,14,numeracy_demo,-0.2134,2022-02-22,observed,2026-07-15
EDU-009041,CH-001131,8,literacy_demo,1.2786,2014-12-20,observed,2026-07-15
EDU-009042,CH-001131,8,numeracy_demo,0.5335,2014-12-26,observed,2026-07-15
EDU-009043,CH-001131,10,literacy_demo,-0.0642,2016-11-24,observed,2026-07-15
EDU-009044,CH-001131,10,numeracy_demo,-0.0068,2016-10-18,observed,2026-07-15
EDU-009045,CH-001131,12,literacy_demo,0.5914,2018-11-17,observed,2026-07-15
EDU-009046,CH-001131,12,numeracy_demo,0.574,2018-11-27,observed,2026-07-15
EDU-009047,CH-001131,14,literacy_demo,0.9844,2020-12-31,observed,2026-07-15
EDU-009048,CH-001131,14,numeracy_demo,0.9606,2021-01-04,observed,2026-07-15
EDU-009049,CH-001132,8,literacy_demo,1.6071,2006-01-07,observed,2026-07-15
EDU-009050,CH-001132,8,numeracy_demo,1.2276,2006-01-12,observed,2026-07-15
EDU-009051,CH-001132,10,literacy_demo,1.6474,2008-02-07,observed,2026-07-15
EDU-009052,CH-001132,10,numeracy_demo,1.001,2008-03-08,observed,2026-07-15
EDU-009053,CH-001132,12,literacy_demo,1.4339,2010-03-10,observed,2026-07-15
EDU-009054,CH-001132,12,numeracy_demo,1.5624,2010-01-02,observed,2026-07-15
EDU-009055,CH-001132,14,literacy_demo,0.7877,2012-01-28,observed,2026-07-15
EDU-009056,CH-001132,14,numeracy_demo,1.4131,2012-03-04,observed,2026-07-15
EDU-009057,CH-001133,8,literacy_demo,,2016-01-25,missing_demo,2026-07-15
EDU-009058,CH-001133,8,numeracy_demo,-1.0807,2016-02-05,observed,2026-07-15
EDU-009059,CH-001133,10,literacy_demo,-0.8832,2018-02-12,observed,2026-07-15
EDU-009060,CH-001133,10,numeracy_demo,-0.9512,2018-01-21,observed,2026-07-15
EDU-009061,CH-001133,12,literacy_demo,-1.7028,2020-02-11,observed,2026-07-15
EDU-009062,CH-001133,12,numeracy_demo,-1.7733,2019-12-08,observed,2026-07-15
EDU-009063,CH-001133,14,literacy_demo,-1.3132,2022-01-24,observed,2026-07-15
EDU-009064,CH-001133,14,numeracy_demo,-1.0846,2022-02-03,observed,2026-07-15
EDU-009065,CH-001134,8,literacy_demo,0.2113,2018-08-18,observed,2026-07-15
EDU-009066,CH-001134,8,numeracy_demo,0.3973,2018-10-04,observed,2026-07-15
EDU-009067,CH-001134,10,literacy_demo,0.6205,2020-10-30,observed,2026-07-15
EDU-009068,CH-001134,10,numeracy_demo,0.5098,2020-09-04,observed,2026-07-15
EDU-009069,CH-001134,12,literacy_demo,-0.0598,2022-09-26,observed,2026-07-15
EDU-009070,CH-001134,12,numeracy_demo,,2022-09-17,missing_demo,2026-07-15
EDU-009071,CH-001134,14,literacy_demo,0.4639,2024-09-08,observed,2026-07-15
EDU-009072,CH-001134,14,numeracy_demo,0.1962,2024-08-19,observed,2026-07-15
EDU-009073,CH-001135,8,literacy_demo,-1.4997,2011-08-17,observed,2026-07-15
EDU-009074,CH-001135,8,numeracy_demo,-0.6731,2011-08-07,observed,2026-07-15
EDU-009075,CH-001135,10,literacy_demo,-0.3908,2013-06-23,observed,2026-07-15
EDU-009076,CH-001135,10,numeracy_demo,-0.7848,2013-06-21,observed,2026-07-15
EDU-009077,CH-001135,12,literacy_demo,-0.6647,2015-06-27,observed,2026-07-15
EDU-009078,CH-001135,12,numeracy_demo,-0.3245,2015-06-18,observed,2026-07-15
EDU-009079,CH-001135,14,literacy_demo,-0.1656,2017-05-29,observed,2026-07-15
EDU-009080,CH-001135,14,numeracy_demo,-0.3042,2017-08-02,observed,2026-07-15
EDU-009081,CH-001136,8,literacy_demo,-1.7391,2013-02-27,observed,2026-07-15
EDU-009082,CH-001136,8,numeracy_demo,-1.8075,2013-04-07,observed,2026-07-15
EDU-009083,CH-001136,10,literacy_demo,-2.1537,2015-04-18,observed,2026-07-15
EDU-009084,CH-001136,10,numeracy_demo,,2015-03-17,missing_demo,2026-07-15
EDU-009085,CH-001136,12,literacy_demo,-1.1296,2017-03-25,observed,2026-07-15
EDU-009086,CH-001136,12,numeracy_demo,-2.1206,2017-03-13,observed,2026-07-15
EDU-009087,CH-001136,14,literacy_demo,0.4804,2019-02-25,observed,2026-07-15
EDU-009088,CH-001136,14,numeracy_demo,-1.2377,2019-02-26,observed,2026-07-15
EDU-009089,CH-001137,8,literacy_demo,0.5766,2008-07-11,observed,2026-07-15
EDU-009090,CH-001137,8,numeracy_demo,-0.5855,2008-07-10,observed,2026-07-15
EDU-009091,CH-001137,10,literacy_demo,0.5698,2010-05-19,observed,2026-07-15
EDU-009092,CH-001137,10,numeracy_demo,-0.2914,2010-06-21,observed,2026-07-15
EDU-009093,CH-001137,12,literacy_demo,-0.1228,2012-06-28,observed,2026-07-15
EDU-009094,CH-001137,12,numeracy_demo,-0.286,2012-05-04,observed,2026-07-15
EDU-009095,CH-001137,14,literacy_demo,0.551,2014-06-06,observed,2026-07-15
EDU-009096,CH-001137,14,numeracy_demo,0.3803,2014-04-22,observed,2026-07-15
EDU-009097,CH-001138,8,literacy_demo,1.0276,2013-11-14,observed,2026-07-15
EDU-009098,CH-001138,8,numeracy_demo,0.7237,2013-11-13,observed,2026-07-15
EDU-009099,CH-001138,10,literacy_demo,0.8832,2015-10-19,observed,2026-07-15
EDU-009100,CH-001138,10,numeracy_demo,0.9327,2015-12-01,observed,2026-07-15
EDU-009101,CH-001138,12,literacy_demo,1.6432,2017-11-18,observed,2026-07-15
EDU-009102,CH-001138,12,numeracy_demo,0.97,2017-11-11,observed,2026-07-15
EDU-009103,CH-001138,14,literacy_demo,0.5103,2019-12-01,observed,2026-07-15
EDU-009104,CH-001138,14,numeracy_demo,,2019-11-27,missing_demo,2026-07-15
EDU-009105,CH-001139,8,literacy_demo,1.0162,2016-02-06,observed,2026-07-15
EDU-009106,CH-001139,8,numeracy_demo,2.1985,2016-02-07,observed,2026-07-15
EDU-009107,CH-001139,10,literacy_demo,1.6864,2017-12-31,observed,2026-07-15
EDU-009108,CH-001139,10,numeracy_demo,2.9157,2018-01-31,observed,2026-07-15
EDU-009109,CH-001139,12,literacy_demo,1.8392,2019-12-08,observed,2026-07-15
EDU-009110,CH-001139,12,numeracy_demo,2.2238,2020-02-03,observed,2026-07-15
EDU-009111,CH-001139,14,literacy_demo,2.7591,2021-12-25,observed,2026-07-15
EDU-009112,CH-001139,14,numeracy_demo,3.1944,2021-12-09,observed,2026-07-15
EDU-009113,CH-001140,8,literacy_demo,1.941,2014-11-26,observed,2026-07-15
EDU-009114,CH-001140,8,numeracy_demo,1.0978,2014-11-16,observed,2026-07-15
EDU-009115,CH-001140,10,literacy_demo,1.9183,2016-10-05,observed,2026-07-15
EDU-009116,CH-001140,10,numeracy_demo,1.5495,2016-11-01,observed,2026-07-15
EDU-009117,CH-001140,12,literacy_demo,1.6635,2018-10-02,observed,2026-07-15
EDU-009118,CH-001140,12,numeracy_demo,,2018-09-13,missing_demo,2026-07-15
EDU-009119,CH-001140,14,literacy_demo,2.4145,2020-09-12,observed,2026-07-15
EDU-009120,CH-001140,14,numeracy_demo,1.512,2020-09-12,observed,2026-07-15
EDU-009121,CH-001141,8,literacy_demo,1.085,2016-08-19,observed,2026-07-15
EDU-009122,CH-001141,8,numeracy_demo,0.8845,2016-09-04,observed,2026-07-15
EDU-009123,CH-001141,10,literacy_demo,0.6338,2018-08-20,observed,2026-07-15
EDU-009124,CH-001141,10,numeracy_demo,1.1375,2018-07-22,observed,2026-07-15
EDU-009125,CH-001141,12,literacy_demo,0.3298,2020-07-17,observed,2026-07-15
EDU-009126,CH-001141,12,numeracy_demo,0.8389,2020-06-25,observed,2026-07-15
EDU-009127,CH-001141,14,literacy_demo,0.7144,2022-08-05,observed,2026-07-15
EDU-009128,CH-001141,14,numeracy_demo,0.93,2022-07-08,observed,2026-07-15
EDU-009129,CH-001142,8,literacy_demo,0.5232,2019-04-19,observed,2026-07-15
EDU-009130,CH-001142,8,numeracy_demo,0.9877,2019-06-04,observed,2026-07-15
EDU-009131,CH-001142,10,literacy_demo,0.0933,2021-03-11,observed,2026-07-15
EDU-009132,CH-001142,10,numeracy_demo,1.203,2021-04-30,observed,2026-07-15
EDU-009133,CH-001142,12,literacy_demo,0.941,2023-05-28,observed,2026-07-15
EDU-009134,CH-001142,12,numeracy_demo,1.4481,2023-03-15,observed,2026-07-15
EDU-009135,CH-001142,14,literacy_demo,0.8778,2025-04-13,observed,2026-07-15
EDU-009136,CH-001142,14,numeracy_demo,0.9649,2025-03-30,observed,2026-07-15
